,xmf,flux_8p4GHz_med_bres,flux_8p4GHz_upp_bres,flux_8p4GHz_low_bres,flux_8p4GHz_med_dale,flux_8p4GHz_upp_dale,flux_8p4GHz_low_dale,flux_5GHz_med_bres,flux_5GHz_upp_bres,flux_5GHz_low_bres,flux_5GHz_med_dale,flux_5GHz_upp_dale,flux_5GHz_low_dale,flux_3GHz_med_bres,flux_3GHz_upp_bres,flux_3GHz_low_bres,flux_3GHz_med_dale,flux_3GHz_upp_dale,flux_3GHz_low_dale,flux_1p4GHz_med_bres,flux_1p4GHz_upp_bres,flux_1p4GHz_low_bres,flux_1p4GHz_med_dale,flux_1p4GHz_upp_dale,flux_1p4GHz_low_dale,flux_610MHz_med_bres,flux_610MHz_upp_bres,flux_610MHz_low_bres,flux_610MHz_med_dale,flux_610MHz_upp_dale,flux_610MHz_low_dale,flux_325MHz_med_bres,flux_325MHz_upp_bres,flux_325MHz_low_bres,flux_325MHz_med_dale,flux_325MHz_upp_dale,flux_325MHz_low_dale,flux_150MHz_med_bres,flux_150MHz_upp_bres,flux_150MHz_low_bres,flux_150MHz_med_dale,flux_150MHz_upp_dale,flux_150MHz_low_dale
31,1.875,,,,2.9739719756910383,3.2750019713550196,-inf,2.9739719756910383,3.2750019713550196,-inf,2.9739719756910383,3.2750019713550196,-inf,2.9739719756910383,3.2750019713550196,-inf,,,,2.9739719756910383,3.2750019713550196,-inf,3.451093230410701,3.672941980027057,3.2750019713550196,3.672941980027057,3.8190700157052953,3.451093230410701,3.877061962682982,4.015364660849263,3.740384822803438,4.150063234746719,4.252725576643868,4.015364660849263,4.229244480794344,4.335699811708631,4.115108065811778,4.388945323661856,4.465333669525311,4.275001971355019,4.492485915568926,4.566814658822139,4.436369973589994
32,2.125,,,,,,,,,,,,,,,,2.7239719756910383,3.0250019713550196,-inf,2.7239719756910383,3.0250019713550196,-inf,,,,3.201093230410701,3.422941980027057,2.9887897987005747,3.201093230410701,3.3430653063177806,2.7239719756910383,3.422941980027057,3.5690700157052953,3.201093230410701,3.5690700157052953,3.7239719756910383,3.326031967019001,3.9000632347467197,4.002725576643868,3.803153221738663,4.014006587053556,4.104183217402644,3.9280919583469633
33,2.375,,,,,,,,,,,,,,,,,,,,,,2.4739719756910383,2.7750019713550196,-inf,,,,,,,,,,2.951093230410701,3.172941980027057,2.7750019713550196,3.076031967019001,3.2521232260746817,2.7750019713550196,3.377061962682982,3.5153646608492632,3.172941980027057
34,2.625,,,,,,,,,,,,,,,,,,,,,,,,,2.2239719756910383,2.5250019713550196,-inf,2.2239719756910383,2.5250019713550196,-inf,,,,,,,2.7010932304107005,2.922941980027057,2.2239719756910383,2.7010932304107005,2.922941980027057,2.5250019713550196
35,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9739719756910383,2.2750019713550196,-inf,1.9739719756910383,2.2750019713550196,-inf,,,,,,
36,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7239719756910383,2.0250019713550196,-inf,1.7239719756910383,2.0250019713550196,-inf
37,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
