,xmf,upp_noerr_0,low_noerr_0,med_noerr_0,upp_err_0,low_err_0,med_err_0,upp_agn_0,low_agn_0,med_agn_0,upp_tot_0,low_tot_0,med_tot_0,upp_nov_0,low_nov_0,med_nov_0,upp_noerr_1,low_noerr_1,med_noerr_1,upp_err_1,low_err_1,med_err_1,upp_agn_1,low_agn_1,med_agn_1,upp_tot_1,low_tot_1,med_tot_1,upp_nov_1,low_nov_1,med_nov_1,upp_noerr_2,low_noerr_2,med_noerr_2,upp_err_2,low_err_2,med_err_2,upp_agn_2,low_agn_2,med_agn_2,upp_tot_2,low_tot_2,med_tot_2,upp_nov_2,low_nov_2,med_nov_2,upp_noerr_3,low_noerr_3,med_noerr_3,upp_err_3,low_err_3,med_err_3,upp_agn_3,low_agn_3,med_agn_3,upp_tot_3,low_tot_3,med_tot_3,upp_nov_3,low_nov_3,med_nov_3,upp_noerr_4,low_noerr_4,med_noerr_4,upp_err_4,low_err_4,med_err_4,upp_agn_4,low_agn_4,med_agn_4,upp_tot_4,low_tot_4,med_tot_4,upp_nov_4,low_nov_4,med_nov_4
84,21.125,0.006888551389870272,0.006837498362531584,0.006860891816564924,0.006870471684398522,0.0068155791497150255,0.006842868812678434,0.0004059563497129226,0.00039175935279379693,0.000398396138344807,0.006931968603727166,0.006872961153999023,0.006907873130066786,0.006522944968259179,0.0064586669711772645,0.006495976614278915,0.0065725453549849945,0.006520660704395812,0.0065456580032693884,0.007117037177867659,0.007053255994675649,0.00708486307834535,0.0006010314036142145,0.0005838481232046832,0.0005909790225701094,0.006652408187787182,0.0065942377614605086,0.0066196400716573775,0.006272475165633508,0.006217480028081444,0.006244329578740209,0.009730191836350958,0.009669607542537467,0.009699481177743477,0.01050234862428247,0.010436828592475793,0.010463332533472017,0.0008538016705561829,0.0008357759665942045,0.0008453936354846429,0.009918894712099125,0.009844820841144523,0.009880858748691037,0.00932749717782828,0.009251117442406405,0.009285627107226363,0.011568651635943452,0.011497682851800755,0.011527229777872643,0.012636331686103624,0.012558105099047537,0.012597607203445941,0.0010038178647035056,0.000981860850830107,0.000991467719418591,0.011745657784674948,0.011660756611011009,0.011714075001684645,0.011018225047136817,0.010944151176182216,0.01097999197821806,0.011131914425660345,0.011060637832911946,0.01109791777518322,0.01261717195043643,0.012539944391311128,0.01257499407122881,0.0011022788174712573,0.0010782805465284673,0.0010906279917378932,0.011194210567333615,0.011118246643536986,0.011166162183157908,0.010487962622079142,0.010412414509907757,0.010443486978630713
85,21.375,0.006460508422660498,0.006392779729104137,0.006429352251597396,0.00620645291978595,0.006150053742979808,0.006176085170765523,0.00030891023650120417,0.00029793172956450487,0.00030315097548399325,0.006478912137190882,0.006418479047604752,0.006454192946092633,0.006214018531305043,0.006165622378247148,0.006188438016125926,0.0057544386823882715,0.005709066613877623,0.00573394780950519,0.006052084203950984,0.005992255931274303,0.006022518377350674,0.0004685494996899427,0.0004532562721224403,0.000460160365146823,0.005752035615203406,0.005683912710625707,0.005715317288633762,0.005617139843792315,0.005560600263060765,0.0055934763822101125,0.007285251880808231,0.007232065793833537,0.007259355456796946,0.0077847550458996296,0.007713073441827939,0.007748609135333572,0.0007248568655219939,0.0007039798818440404,0.0007130899365426196,0.007324057365730574,0.007266858966579802,0.007294388936261696,0.007122799138960358,0.00706975885606205,0.007098633463337274,0.008124591947047404,0.008066464721928549,0.008094961318635368,0.00881960757826925,0.008739766346070972,0.008785505624848072,0.0008333080975976123,0.0008135381448699901,0.0008238605334629565,0.008167388143541916,0.008114250657926017,0.008139647567971909,0.007976060794418819,0.007909719939663603,0.007943014570513687,0.007328485489531898,0.007268608615496422,0.007294928951359419,0.00824780179174378,0.008182589568542805,0.008217814753367247,0.0009025866344844377,0.0008771897244385464,0.0008885273414152311,0.007346338388662606,0.007272323919368753,0.007307754309930329,0.007171827109682588,0.0071227937388093805,0.007146762308921796
86,21.625,0.005770034318410499,0.0057204987334964095,0.005750013258662435,0.005194810236316445,0.0051442108216598415,0.005170779564467791,0.000264472394109616,0.0002522572525991321,0.00025819471859859144,0.005786996192629964,0.005725353469224935,0.005761016066278532,0.005584452729927169,0.005531196440989772,0.005558577906519794,0.005333405111146936,0.005283178306907762,0.005314086071025912,0.00533676400505477,0.005279036391108229,0.00530429829737969,0.00038827085526250927,0.0003738038507945223,0.00038118315710490087,0.005273425634242893,0.005224343662010891,0.0052470566970211005,0.005219650930811681,0.005167517873277547,0.005194000213669861,0.0054561505428592704,0.005409336634037702,0.005429716803825751,0.0058133921306066415,0.005757154958329816,0.005785181741901616,0.000605356924546972,0.0005870882137910185,0.0005965816792089807,0.005413694555876323,0.005365212000402793,0.005388743158286053,0.005352602647870973,0.00530729538117205,0.005329881512634296,0.005583523903959086,0.005534263726744836,0.00555790288764764,0.006055470098613704,0.006009379810023085,0.006030078588718789,0.0006896424809995067,0.0006692137098526629,0.0006780564570778696,0.005553380261204214,0.005500172573625612,0.005529552095017207,0.005502316433563571,0.00545019417633139,0.00547730563431255,0.004672891044518583,0.004627394772535458,0.004650812527248196,0.005314758389822576,0.00526486639494399,0.005292417965229794,0.000771881380231673,0.0007533696626817442,0.000762838827420309,0.004630764466745247,0.00457822639788782,0.004602278670340383,0.004596311503510549,0.004540090531686655,0.004569135243717662
87,21.875,0.00389112198784761,0.0038486876014685724,0.003872110756332288,0.003783545580230302,0.0037398151576167305,0.00376539027264487,0.00020846742832481097,0.00019897396290684862,0.00020358569184139916,0.0038938166631852455,0.0038470783564773597,0.0038756883563546996,0.003768430557645048,0.0037313099198276003,0.003750809865006361,0.00500328308160719,0.004955448544250927,0.004979006702889073,0.004597164727364951,0.004540630546784378,0.004564477613499805,0.00034506964744470574,0.00033125606124496303,0.0003369694209788676,0.004951015020298625,0.004904341515402466,0.004928110279928723,0.004932287296709607,0.004884296154975004,0.004909344755282864,0.0041536611279073795,0.004108008251545916,0.00412929294662265,0.004336294233957144,0.004296813730162648,0.004317960721389464,0.000537855037331654,0.000521924591948839,0.0005318473693694907,0.004050718049828531,0.004006733820119029,0.004026352568619289,0.004023830698112925,0.003981444913092683,0.004003806938289374,0.003595080311125134,0.0035528295298793222,0.0035769250035397023,0.004052375896178539,0.004011955766114007,0.004031145202611577,0.000620903959210404,0.0005995301616425458,0.0006094070377798912,0.0035380655171075876,0.00349495071170542,0.003516578316369208,0.0035259097772578534,0.0034805809099550233,0.0035003778634375314,0.0028628630398211817,0.002828015865565146,0.002841694447990458,0.0033659573053124356,0.003324230338711415,0.003346541062473822,0.0006571983739283363,0.0006410897235632728,0.0006491656493497135,0.002846079370583965,0.0028079975058925718,0.002826776530915873,0.0028366291063738206,0.002796986598050009,0.002812871142149517
88,22.125,0.0018057402848214838,0.0017776648998908888,0.0017925801168899855,0.002288740588526482,0.002255081447485436,0.002274543591607356,0.00015801921789557088,0.000148752558818652,0.00015282427265548,0.0018359163284822197,0.0018033156170327096,0.0018203908944226966,0.0017726859606898868,0.0017445079728907245,0.0017596391959289102,0.003849654228493496,0.0038044981660219366,0.003828234529642331,0.003541770020677964,0.003501441693180045,0.0035202909201660503,0.0002994815728949686,0.0002855113823168864,0.0002927556848528343,0.0038206878186516583,0.003773706505149797,0.003795496114342902,0.00381461264880228,0.0037663136984619756,0.0037897584539296,0.0030502752794857907,0.003007036270611147,0.003030159717095626,0.0031842854261366176,0.003146586972164607,0.0031624634160376495,0.0005071173779692868,0.0004901771043537306,0.0004984339351979083,0.0029406360141951827,0.002902559549654766,0.002917431565446045,0.002929101291707829,0.0028822657822823532,0.0029060912483938714,0.0023125228534301824,0.0022789339143518407,0.002297224225711703,0.0026634894657420185,0.0026287556946565046,0.0026426313825924854,0.0005469218908224155,0.0005300734197734722,0.0005392050750759604,0.0022264768477590724,0.0021938815364605396,0.002208729251572421,0.002219246045600568,0.0021888431955987887,0.002202991591159119,0.0017759692524840398,0.0017407440676595986,0.0017597066978161256,0.00210915856777885,0.0020718813255830625,0.0020928960131109354,0.0005667674456637191,0.0005506371946947466,0.0005581056034962494,0.0017453935976509895,0.0017173614139282124,0.0017310858976368308,0.0017399502454659463,0.0017110162365299724,0.001726023256095682
89,22.375,0.0007124095175194892,0.0006906199083263845,0.0007030321553475373,0.0011583539852187661,0.0011300949951549455,0.0011441569882996406,0.00011711307424308816,0.00010921805351438456,0.00011360567618338024,0.0007502375751149534,0.0007289987813215258,0.0007402931970903928,0.0007193217107703377,0.0007035802706717257,0.0007121449101216052,0.0020291013295414824,0.0019941461522659026,0.0020137838012945827,0.002322934344514273,0.002290182428837401,0.0023062694785985554,0.0002686035096071935,0.00025783560855860595,0.0002621773299442952,0.002041975289471188,0.00200829994797721,0.002023166563617512,0.0020379197760872917,0.0020026027886962373,0.0020195889635951,0.002148039654814873,0.00211544434351634,0.002128469507673408,0.00223557070200472,0.0022070525046939925,0.002219732059188518,0.00044431902225513213,0.0004298088165793274,0.000437884742365768,0.0020691704497924953,0.0020337670599858055,0.0020464547147067964,0.002058672556292769,0.0020285937153496237,0.002045509688285782,0.001510422228329956,0.001482994861516628,0.0014969893527741079,0.0017379251888494868,0.0017016577748864407,0.0017206231051184564,0.0004733880349655367,0.0004570147772025891,0.00046643804065784754,0.0014203855110866764,0.0013914785029055885,0.0014056592993717826,0.0014148125552781797,0.0013948373968134227,0.0014045117672891222,0.0011444485964524106,0.001120714932907505,0.0011345717203150654,0.0013251268478484195,0.0013000215459552985,0.00131385673275895,0.00047061775751422,0.00045633975833043593,0.0004636029613948042,0.0011088076000027227,0.0010856787533672662,0.0010956231313918269,0.0011059941213435883,0.0010817852445126866,0.0010967031615872719
90,22.625,0.0002821794891639382,0.00026973754131241084,0.0002756777073873588,0.0005120909170193114,0.0004958256622759084,0.0005046441088217175,8.345393320204197e-05,7.733556214484556e-05,8.032724578622845e-05,0.00033008422848290514,0.00031534721646605694,0.00032326653787415803,0.0003163138434909803,0.0003026352610656682,0.00030915864344615657,0.0008659088090471224,0.0008457986468079348,0.0008556539223413713,0.001277853926193788,0.0012483151003483649,0.0012649178645278444,0.0002116157163445334,0.00020075601272933304,0.0002066907786533038,0.0008725293941452008,0.0008492871443392225,0.0008612565789802427,0.0008673074481502237,0.0008454260363905063,0.0008552489110180794,0.001306739333770967,0.0012819958419933199,0.001294753698677015,0.001464720750609697,0.001436375358130241,0.0014521680996631367,0.0003953342527407202,0.00038219568541313065,0.00039043091565339944,0.0012496975389985345,0.0012268711008178027,0.0012385921285138705,0.0012492115254105843,0.0012229343907554054,0.001235959554912473,0.00101735604320341,0.0009925261490101275,0.0010068581497036837,0.0011274111201192644,0.001103925863519311,0.0011146586635865465,0.00041398637421605683,0.0003970461006005006,0.00040399879498367836,0.0009731288066999335,0.0009491899374178932,0.0009605518550739755,0.0009731720079077513,0.0009479965040519264,0.0009603493494123296,0.0007330920957622627,0.0007130467353348019,0.0007235527290609939,0.0008378766253243451,0.0008186898889022632,0.000827573137259799,0.00035901823741887906,0.00034639808458510323,0.0003528323644744673,0.0007755048815373913,0.0007562371428506509,0.0007655389029089217,0.0007749432658357598,0.0007539528789872846,0.0007660789180066442
91,22.875,0.00013219029577150158,0.000123528453604032,0.00012757856683695107,0.00021823090129163456,0.0002092126491596681,0.00021364347303648155,5.17280462108425e-05,4.68247091235218e-05,4.880386445667493e-05,0.00017469488411324304,0.00016558482941466372,0.00016976724634652483,0.0001688897218127257,0.0001590614470341754,0.00016463710291816065,0.0003953936544014696,0.00038228748797974345,0.0003884058590369399,0.0006241440497967393,0.0006040122869536429,0.0006137271585616715,0.00017145479352690779,0.0001609947010840221,0.00016686466519626615,0.0004547143128862911,0.00044121933559420473,0.00044807752733528103,0.0004542877009590903,0.0004372664250788757,0.0004449049386361611,0.0007127281264271455,0.0006961928641348813,0.0007035721704452598,0.0008867047904604176,0.0008695593111077268,0.0008781995526712875,0.00033615939833228376,0.00032414406240795717,0.0003305567416934124,0.0007458472523704691,0.0007232152196249174,0.0007343530310154448,0.0007417971391375501,0.0007250404706552196,0.0007340830234665836,0.0006399394914051238,0.0006224808032957539,0.0006307376341399317,0.0007168700422266774,0.0007005129849166616,0.0007078922912270401,0.00033986930205363766,0.000325337495773924,0.00033237929264822596,0.0006724267996841121,0.0006552219186706718,0.0006646910834092366,0.0006683118846394662,0.000650674991547848,0.0006584809097854274,0.00045374768586136776,0.00043941568516781145,0.00044699749713983595,0.0005173074628633112,0.0004998541749049186,0.0005077491956336222,0.00029457283565667065,0.0002855113823168864,0.0002891105829432071,0.000541375935768805,0.0005209579649239157,0.000530834841061261,0.0005381466454844241,0.0005238146447908679,0.0005309023429484762
92,23.125,5.9963276451111306e-05,5.4903334985451066e-05,5.757910979466628e-05,9.504265719916778e-05,8.827086787372707e-05,9.09925439662487e-05,3.6046007772979824e-05,3.186089076563011e-05,3.415595493095092e-05,9.222917854003332e-05,8.60460056711102e-05,8.923749489865043e-05,8.752564703886995e-05,8.028404457841064e-05,8.34998344853484e-05,0.00019899556351075755,0.0001890970867695033,0.0001939329219696087,0.0002930661935340248,0.00028069984779617845,0.0002856004848080106,0.00012301003911021835,0.00011448320071717938,0.00011873581961174441,0.0002702991570140423,0.00025986066517506547,0.0002654174205306305,0.0002693757311969367,0.0002562371638693472,0.00026393237901189346,0.0004040662968708937,0.00039104113271382594,0.00039677609305163936,0.0005086942220546367,0.0004920671571957596,0.0005007289993632291,0.0002665406519338934,0.0002543039098195005,0.0002609622959744195,0.0004964304791853576,0.00048043523199081586,0.0004869586143713042,0.0004928987804462522,0.0004795658076834826,0.0004856760785142132,0.00036169671230358287,0.00034774812232940956,0.00035364238712105113,0.00043219028316028384,0.0004158872273600402,0.0004245868705843504,0.00026433739033518536,0.00025403390227063925,0.00025886973747074463,0.0004655578160485598,0.0004493627632678607,0.0004566502670116264,0.00046429958087086627,0.00044794252356085044,0.00045644776134998047,0.0002441084247744989,0.00023420994803324463,0.00023868667319336452,0.0002973215125040784,0.0002829247099987953,0.00028985310370257557,0.0002280213750133443,0.00021785289072322878,0.00022262122403611883,0.0003734204400751393,0.00036080568739234065,0.00036788528532348324,0.000372788622410804,0.00036073008527865954,0.0003666702513536075
93,23.375,2.567231774572975e-05,2.2005615232193675e-05,2.4165675623083853e-05,4.3131005855099606e-05,3.834107193830064e-05,4.04336304419755e-05,2.231882398887275e-05,1.917053596915032e-05,2.0925585036748586e-05,5.0086400313765976e-05,4.4956256885401807e-05,4.725132105072262e-05,4.5247865038171975e-05,4.009612100589891e-05,4.299870215615758e-05,9.735932196839749e-05,8.98693125629858e-05,9.369261945486141e-05,0.00013691542787657384,0.00012929041469673152,0.0001332487253630378,8.640241563560707e-05,8.019224201179782e-05,8.343233259813307e-05,0.00016648125447688315,0.00015777621110159575,0.00016294955573777772,0.00016625444813583967,0.00015754940476055227,0.00016207203120397859,0.0002254563032991622,0.00021357597114926623,0.00021958363911142952,0.00027394425892366943,0.0002628091476086306,0.00026723997148544407,0.00020507073336013617,0.00019343880815519255,0.00019906306539797285,0.000345339654993567,0.0003325142964226566,0.00033919698325697307,0.0003442488244961675,0.00033237929264822596,0.0003383869606103893,0.00018430175270172711,0.00017523489921096559,0.0001800950350904685,0.0002366832171808139,0.00022532129952473158,0.000230721450501957,0.00021101089943508414,0.00020153903462103072,0.000205678250345074,0.00033010582908681404,0.0003145371938194731,0.00032191650012985165,0.00032713574604934,0.00031318715607516677,0.0003202289529494687,0.00010545954843423566,9.785613585830223e-05,0.00010118532893576171,0.00015241926133218809,0.00014387082233524023,0.00014715411412939328,0.0001827951105790812,0.00017334484636893669,0.00017759746526350173,0.0002678474884703819,0.00025446051419784004,0.0002606247865383429,0.00026501240920733855,0.00025486552552113193,0.00026008477144062037
94,23.625,1.3116966723680598e-05,1.0913705124972619e-05,1.2015335924326609e-05,1.8922129024197948e-05,1.6200452931676327e-05,1.7347985014336734e-05,1.568203843786268e-05,1.3095366119771697e-05,1.437790197686274e-05,2.902581150258675e-05,2.5110702044098306e-05,2.693325299891189e-05,2.3803865507609747e-05,2.0363969335117143e-05,2.2073117119408993e-05,3.579760082802745e-05,3.14558794423382e-05,3.368344172044369e-05,6.203153427538865e-05,5.6679984656958234e-05,5.9266656975049224e-05,5.3753102827302044e-05,4.8331351246167706e-05,5.096392484756511e-05,0.00010518954088537438,9.880116227931668e-05,0.00010233286101842212,0.00010289447672005356,9.711631517442235e-05,0.00010024030251474726,8.685062816671677e-05,8.071065650561146e-05,8.343233259813307e-05,0.0001351603788089756,0.0001266119398120277,0.00013048114798720975,0.00015338588835711147,0.0001437790197686274,0.00014897666508420688,0.00023967490082219678,0.00022923640898322002,0.00023416404674993823,0.00023776324737625898,0.0002276433644449385,0.000232206492020694,7.429527714466763e-05,6.869532058128484e-05,7.101198535051456e-05,0.0001153580251754899,0.00010793821773278213,0.00011218813655185856,0.00017253482372235287,0.00016213953309119388,0.0001666621595346202,0.0002333297234239569,0.00022300463475550183,0.00022808887690055961,0.00023263310394789483,0.0002213845894623342,0.00022721135236676048,3.9556105908176365e-05,3.48309738031041e-05,3.739604551728619e-05,6.85819174107631e-05,6.208013563418368e-05,6.540932871164316e-05,0.00011448320071717938,0.00010624797047691057,0.00011090560069476751,0.0001726698274967835,0.00016423479167035736,0.0001688897218127257,0.00017282643187512307,0.0001629279551338688,0.00016767468784284996
95,23.875,4.590128330641625e-06,3.240090586335265e-06,4.050113232919082e-06,8.640241563560708e-06,6.458580568761629e-06,7.3577057064696646e-06,7.0201962703930745e-06,5.400150977225442e-06,6.345177398239894e-06,1.5120422736231238e-05,1.2420347247618517e-05,1.3567879330278922e-05,1.2015335924326609e-05,9.315260435713888e-06,1.0530294405589613e-05,1.2506749663254122e-05,1.0103682478388803e-05,1.1205313277742793e-05,2.565071714182085e-05,2.184901085385414e-05,2.389566807422258e-05,3.645101909627173e-05,3.2741115374917855e-05,3.48309738031041e-05,5.8094824212991304e-05,5.247326704569962e-05,5.514904185491483e-05,5.579976004767049e-05,5.019980348428771e-05,5.27864758023787e-05,2.8437195046069176e-05,2.497569826966767e-05,2.6730747337265938e-05,5.778161545631223e-05,5.276487519846979e-05,5.5216543742130146e-05,0.00010532454465980502,9.828274778550304e-05,0.00010172534403348427,0.00015754940476055227,0.00014782913300154647,0.00015309428020434128,0.0001547143254975089,0.00014580407638508692,0.0001505967103773745,2.1913812665580844e-05,1.83605133225665e-05,2.0250566164595408e-05,4.781293675235406e-05,4.288799906112446e-05,4.488875499818649e-05,0.00012555351022049152,0.00011765848949178793,0.00012082837811541927,0.00016294955573777772,0.00015332108654538476,0.00015815692174549014,0.00016211253233630777,0.00015266766827714046,0.00015768440853498292,1.1070309503312155e-05,8.91024911242198e-06,9.990279307867068e-06,2.727076243498848e-05,2.32206492020694e-05,2.565071714182085e-05,8.91240917281287e-05,8.248730617711862e-05,8.532238544016199e-05,0.00010467112639156074,9.731612076057969e-05,0.00010024030251474726,0.00010318608487282373,9.517766097359842e-05,9.895776665765622e-05
96,24.125,2.565071714182085e-06,1.4850415187369966e-06,1.8900528420289047e-06,3.6667025135360745e-06,2.4300679397514488e-06,3.1050868119046293e-06,7.851819520885793e-06,5.918565471039085e-06,7.0201962703930745e-06,9.58526798457516e-06,7.560211368115619e-06,8.640241563560708e-06,4.995139653933534e-06,3.6235013057182717e-06,4.320120781780354e-06,5.80516230051735e-06,4.02851262901018e-06,4.725132105072262e-06,1.0125283082297704e-05,7.673614538637354e-06,8.775245337991344e-06,2.0385569939026043e-05,1.7685494450413323e-05,1.8900528420289047e-05,2.850739700877311e-05,2.4435683171945124e-05,2.6595743562835302e-05,2.3782264903700846e-05,2.052057371345668e-05,2.227562278105495e-05,6.6151849471011666e-06,4.8601358795028975e-06,5.670158526086714e-06,2.0385569939026043e-05,1.7685494450413323e-05,1.9305539743580954e-05,6.588184192215039e-05,6.113510921316922e-05,6.311426454632235e-05,9.018252131966488e-05,8.302732127484117e-05,8.694243073332961e-05,8.574899736736279e-05,7.93606187613051e-05,8.289231750041053e-05,3.7801056840578095e-06,2.565071714182085e-06,3.172588699119947e-06,1.6357057310015863e-05,1.3592180009676439e-05,1.5187924623446556e-05,8.736904266053042e-05,8.095906345056382e-05,8.376984203420967e-05,0.00011056809125869093,0.0001033696900060494,0.00010672048368741779,0.00010761960882512583,0.00010082621889577623,0.00010449292140931231,2.4300679397514488e-06,1.6200452931676325e-06,2.025056616459541e-06,9.045252886852615e-06,6.885192495962439e-06,7.897720804192208e-06,6.63084538493512e-05,6.021168339606368e-05,6.358677775682959e-05,7.872880109696971e-05,7.288043758863456e-05,7.593962311723277e-05,7.562371428506509e-05,6.788529793470103e-05,7.222701932039028e-05
97,24.375,8.100226465838163e-07,2.700075488612721e-07,5.400150977225442e-07,1.6200452931676325e-06,8.100226465838163e-07,1.1475320826604063e-06,4.320120781780354e-06,2.835079263043357e-06,3.6451019096271734e-06,6.096770453287524e-06,4.320120781780354e-06,5.062641541148852e-06,2.9700830374739932e-06,1.6200452931676325e-06,2.160060390890177e-06,1.4850415187369966e-06,6.750188721531802e-07,9.450264210144524e-07,3.7801056840578095e-06,2.6784748847038194e-06,3.240090586335265e-06,1.2441947851527418e-05,1.0103682478388803e-05,1.1070309503312155e-05,1.7145479352690777e-05,1.4175396315216785e-05,1.539043028509251e-05,1.271195540038869e-05,1.0103682478388803e-05,1.1070309503312155e-05,1.5066421226458978e-06,8.100226465838163e-07,1.2150339698757244e-06,6.48018117267053e-06,4.70353150116336e-06,5.535154751656078e-06,4.779133614844516e-05,4.34496147627559e-05,4.576627953198562e-05,5.591316321819222e-05,5.0761419185919155e-05,5.366400033617783e-05,4.83529518500766e-05,4.34496147627559e-05,4.583378141920094e-05,4.0501132329190813e-07,1.3500377443063606e-07,2.700075488612721e-07,4.45512455621099e-06,3.1050868119046293e-06,3.7801056840578095e-06,5.508153996769951e-05,4.965978838656516e-05,5.2178958817440836e-05,6.372178153126022e-05,5.8591638102896045e-05,6.115670981707813e-05,5.690139084702449e-05,5.184144938136424e-05,5.4406521095546325e-05,2.700075488612721e-07,0.0,1.3500377443063606e-07,2.4516685436603504e-06,1.4850415187369966e-06,2.025056616459541e-06,4.5674476965372787e-05,4.1559561920727e-05,4.3538717253880125e-05,5.17280462108425e-05,4.7094716672383073e-05,4.9276377667182155e-05,4.549627198312435e-05,4.077113987805209e-05,4.3201207817803536e-05
98,24.625,2.700075488612721e-07,0.0,1.3500377443063606e-07,6.750188721531802e-07,1.3500377443063606e-07,4.0501132329190813e-07,3.1050868119046293e-06,2.025056616459541e-06,2.4300679397514488e-06,2.4516685436603504e-06,1.4850415187369966e-06,2.025056616459541e-06,1.1016307993539897e-06,5.184144938136424e-07,6.750188721531802e-07,8.100226465838163e-07,2.700075488612721e-07,5.400150977225442e-07,1.4850415187369966e-06,8.100226465838163e-07,1.0800301954450885e-06,1.0011879911775969e-05,7.83021891697689e-06,8.91024911242198e-06,9.855275533436432e-06,8.100226465838163e-06,8.91024911242198e-06,7.0201962703930745e-06,5.535154751656078e-06,6.210173623809259e-06,8.100226465838163e-07,2.700075488612721e-07,5.400150977225442e-07,1.8900528420289047e-06,1.0800301954450885e-06,1.4850415187369966e-06,2.6055728465112756e-05,2.2794037274868592e-05,2.4503185059160442e-05,3.213089831449138e-05,2.832919202652467e-05,3.037584924689311e-05,2.297224225711703e-05,1.9980558615734136e-05,2.1465600134471132e-05,0.0,0.0,0.0,9.450264210144524e-07,4.0501132329190813e-07,6.750188721531802e-07,3.417755553485982e-05,3.064585679575438e-05,3.213089831449138e-05,3.942110213374573e-05,3.550599267525728e-05,3.753104929171682e-05,2.6460739788404666e-05,2.2815637878777493e-05,2.4435683171945124e-05,0.0,0.0,0.0,6.750188721531802e-07,1.3500377443063606e-07,4.0501132329190813e-07,2.8642400783203745e-05,2.481909389132813e-05,2.666324545005062e-05,3.1995894540060746e-05,2.7810777532711027e-05,2.9633328487524612e-05,2.119559258560986e-05,1.7685494450413323e-05,1.9305539743580954e-05
99,24.875,0.0,0.0,0.0,2.700075488612721e-07,0.0,1.3500377443063606e-07,1.6200452931676325e-06,8.100226465838163e-07,1.0800301954450885e-06,2.160060390890177e-06,1.2150339698757244e-06,1.7550490675982686e-06,8.100226465838163e-07,2.700075488612721e-07,5.400150977225442e-07,2.700075488612721e-07,0.0,1.3500377443063606e-07,6.750188721531802e-07,1.3500377443063606e-07,4.0501132329190813e-07,4.8601358795028975e-06,3.240090586335265e-06,4.050113232919082e-06,6.345177398239894e-06,4.725132105072262e-06,5.535154751656078e-06,2.9700830374739932e-06,1.7550490675982686e-06,2.4300679397514488e-06,0.0,0.0,0.0,5.400150977225442e-07,1.3500377443063606e-07,2.700075488612721e-07,1.8652121475336677e-05,1.566043783395378e-05,1.7145479352690777e-05,2.079058126231795e-05,1.741548690155205e-05,1.8698022758643094e-05,1.0665298180020248e-05,8.100226465838163e-06,9.450264210144524e-06,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,2.1465600134471132e-05,1.83389127186576e-05,1.98455548413035e-05,2.2183820214442116e-05,1.874392404194951e-05,2.045307182624136e-05,1.0530294405589613e-05,8.213629636359898e-06,9.315260435713888e-06,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,2.0250566164595408e-05,1.7123878748781876e-05,1.8900528420289047e-05,2.1330596360040497e-05,1.7528890072073786e-05,1.9373041630796272e-05,6.885192495962439e-06,5.13014342836417e-06,6.075169849378622e-06
100,25.125,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,8.100226465838163e-07,2.484069449523703e-07,5.400150977225442e-07,8.316232504927177e-07,4.0501132329190813e-07,5.400150977225442e-07,2.700075488612721e-07,0.0,1.3500377443063606e-07,0.0,0.0,0.0,2.700075488612721e-07,0.0,1.3500377443063606e-07,3.5100981351965372e-06,2.2950641653208126e-06,2.835079263043357e-06,3.915109458488445e-06,2.4300679397514488e-06,3.240090586335265e-06,1.3500377443063605e-06,6.750188721531802e-07,9.450264210144524e-07,0.0,0.0,0.0,1.3500377443063606e-07,0.0,0.0,7.851819520885793e-06,6.075169849378622e-06,6.885192495962439e-06,8.100226465838163e-06,6.345177398239894e-06,7.3577057064696646e-06,2.9700830374739932e-06,1.7550490675982686e-06,2.2950641653208126e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3770384991924878e-05,1.093530572888152e-05,1.262285290926447e-05,1.5120422736231238e-05,1.228534347318788e-05,1.363538121749424e-05,3.240090586335265e-06,2.160060390890177e-06,2.632573601397403e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3500377443063605e-05,1.1048708899403255e-05,1.228534347318788e-05,1.4310400089647422e-05,1.1993735320417708e-05,1.3230369894202333e-05,3.1050868119046293e-06,1.8900528420289047e-06,2.362566052536131e-06
