,mst_hex,qir_hex,non_hex,tef_hex,hmr_hex,gsd_hex,sfr_hex,sfd_hex
187,9.599553969873542,-2.3794336623863095,342.0,25.017320421006943,-2.887147590717144,13.611992028122643,5.206151405684129e-05,2.3374966724029638
188,9.599553969873542,-1.8776253324786711,45.0,25.00121938917372,-2.798033590185835,12.819056822228061,7.712131086556994e-06,1.563081989750082
189,9.599553969873542,-1.3758170025710328,12.0,38.393310546875,-2.7781340837210675,13.344258656123703,2.2285761755887994,1.7676084132734238
190,9.599553969873542,-0.8740086726633947,23.0,38.92593309153681,-2.8525224408151004,13.352246956148434,0.7088576441461186,1.753203996300033
191,9.599553969873542,-0.37220034275575653,55.0,41.389857205477625,-3.018947429161724,10.112473923295402,0.9438539467787997,-6.8887592110932845
192,9.599553969873542,0.12960798715188204,64.0,46.60026693344116,-3.0647090700535387,11.2310495177658,0.9216898412075598,-2.630664195133183
193,9.599553969873542,0.6314163170595202,249.0,27.739583501854096,-2.984673233867471,11.653977441134836,0.10360796315182351,-1.3249338355828322
194,9.599553969873542,1.1332246469671583,120.0,38.01583557128906,-2.9578228909828104,11.63243947002995,0.29168969703312053,-1.3624667637816268
195,9.599553969873542,1.6350329768747969,112.0,43.98047598770687,-2.8171327311556893,11.871970528205702,0.295349490605342,-0.9538818874296359
196,9.599553969873542,2.1368413067824346,126.0,46.51954145280142,-2.6729799185993826,12.860889708005306,0.23777638873859133,0.9581598288891527
197,9.599553969873542,2.638649636690073,158.0,47.298493831972536,-2.8247475790401886,13.438499664985692,0.3141981801809539,1.9701241000359084
198,9.599553969873542,3.1404579665977117,1315.0,48.51815651578142,-2.8193358570499836,12.030659166696273,0.8707757647254393,-0.5484598325704332
199,9.599553969873542,3.6422662965053494,11149.0,37.0468867279102,-2.9202484150868053,11.593816474326498,1.0932870998229054,-1.3753303993192865
200,9.599553969873542,4.144074626412988,295.0,27.989386199692547,-2.9514803677492005,11.272212502753382,0.01335651846681983,-2.0494132743146154
201,9.599553969873542,4.645882956320626,284.0,25.683599606366226,-3.008207178564314,10.879522286992936,0.001760065715912258,-3.23326490788913
202,9.599553969873542,5.147691286228264,297.0,25.15843463345409,-3.1115941684697543,10.55520815354432,0.0004114640561427534,-4.972369779801653
